,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
889,Kendra Scott,0.012012012012012012,0.0,0.006660116571552572,0.31073086975864755,0.000521222148980249,$1.00 ,2016/12/21,United States,Consumer & retail,"['Berkshire Partners', ' Norwest Venture Partners']",1.0,2016-12-21
890,Mambu,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$5.50 ,2021/1/6,Germany,Fintech,"['Runa Capital', ' Acton Capital Partners', ' Point Nine Capital']",5.5,2021-01-06
891,OpenAI,0.018018018018018018,0.0,0.004645320342260774,0.3121761296179901,0.0006721016689269463,$2.92 ,2019/7/22,United States,Artificial intelligence,['Khosla Ventures'],2.92,2019-07-22
892,JimuBox,0.017017017017017015,0.0005745023984329174,0.001798462902631993,0.28909347251055795,0.0009312791305330426,$1.00 ,2015/4/21,China,Fintech,"['Matrix Partners China', ' Ventech China', ' Shunwei Capital Partners']",1.0,2015-04-21
893,Movile,0.004004004004004004,0.0,0.000804045154511746,0.2781127121596735,0.00032367142862023385,$1.00 ,2018/7/12,Brazil,Mobile & telecommunications,"['Innova Capital - FIP', ' 3G Capital Management', ' Prosus Ventures']",1.0,2018-07-12
894,Noom,0.015015015015015015,0.004075076119748729,0.006186229668068544,0.3026735867773072,0.000984921991199125,$3.70 ,2021/5/24,United States,Health,"['Qualcomm Ventures', ' Samsung Ventures', ' Silver Lake']",3.7,2021-05-24
895,Promasidor Holdings,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.59 ,2016/11/8,South Africa,Consumer & retail,"['IFC', ' Ajinomoto']",1.59,2016-11-08
896,Thrasio,0.007007007007007007,0.00011452176018867122,0.0005150062751516832,0.25972731841806335,0.0005587435361055217,$10.00 ,2020/7/15,United States,Other,"['Upper90', ' RiverPark Ventures', ' Advent International']",10.0,2020-07-15
897,Lamabang,0.014014014014014014,0.0005724818575930633,0.0009186007485532873,0.270727534256946,0.000810185820294139,$1.00 ,2015/3/6,China,E-commerce & direct-to-consumer,"['5Y Capital', ' Matrix Partners China', ' K2VC']",1.0,2015-03-06
898,ReCharge,0.014014014014014014,0.0005688353170901577,0.007552180241484105,0.3065909457230355,0.0006490718221968547,$2.10 ,2021/5/6,United States,Fintech,"['ICONIQ Growth', ' Bain Capital Ventures', ' Summit Partners']",2.1,2021-05-06
899,Udaan,0.04904904904904905,0.0033527866072999408,0.014505396758141704,0.37530960597130214,0.0015676723124490148,$3.10 ,2018/9/4,India,"Supply chain, logistics, & delivery","['DST Global', ' Lightspeed Venture Partners', ' Microsoft ScaleUp']",3.1,2018-09-04
900,Wacai,0.012012012012012012,1.688472391521324e-05,0.0010390180160747809,0.2939468665746038,0.0006035562070668527,$1.00 ,2018/7/18,China,Mobile & telecommunications,"['Qiming Venture Partners', ' China Broadband Capital', ' CDH Investments']",1.0,2018-07-18
901,Carro,0.004004004004004004,0.003669936132753055,0.0002819335152423689,0.25674670526439736,0.0006857147105863487,$1.00 ,2021/6/14,Singapore,E-commerce & direct-to-consumer,"['SingTel Innov8', ' Alpha JWC Ventures', ' Golden Gate Ventures']",1.0,2021-06-14
902,Drata,0.014014014014014014,0.00015792965817477308,0.0016386174558732786,0.30485027040666707,0.0006895708359150232,$1.00 ,2021/11/8,United States,Cybersecurity,"['Cowboy Ventures', ' Leaders Fund', ' GGV Capital']",1.0,2021-11-08
903,Side,0.008008008008008008,0.0014867058299745715,0.0014257676607231202,0.2995219094140626,0.0005348328090844805,$2.50 ,2021/3/22,United States,Internet software & services,"['Coatue Managemeny', ' Trinity Ventures', ' Matrix Partners']",2.5,2021-03-22
904,Devoted Health,0.050050050050050046,0.0012951457226175825,0.025834186276918872,0.3613344165161123,0.001484549297018972,$12.60 ,2018/10/16,United States,Health,"['Andreessen Horowitz', ' F-Prime Capital', ' Venrock']",12.6,2018-10-16
905,Carbon Health,0.009009009009009009,0.00028355077762555605,0.0009787949974985534,0.2791731072493638,0.0005982021533538771,$3.00 ,2021/7/21,United States,Health,"['Brookfield Asset Management', ' Blackstone', ' Data Collective']",3.0,2021-07-21
906,IRL,0.018018018018018018,0.0017621678060197393,0.002849957762890661,0.31181355571599473,0.0008257888489257794,$1.17 ,2021/6/15,United States,Internet software & services,"['Goodwater Capital', ' Floodgate', ' Founders Fund']",1.17,2021-06-15
907,Tempus,0.02002002002002002,0.0,0.007357184189022005,0.3292781743313223,0.0007508874582486892,$8.10 ,2018/3/21,United States,Health,"['New Enterprise Associates', ' T. Rowe Associates', ' Lightbank']",8.1,2018-03-21
908,Yiguo,0.031031031031031032,0.00976171413404936,0.003729297013255701,0.325288535708568,0.0016227041763275326,$1.20 ,2016/11/9,China,"Supply chain, logistics, & delivery","['Alibaba Group', ' KKR', ' Goldman Sachs']",1.2,2016-11-09
909,Sky Mavis,0.001001001001001001,0.0,7.338857138094328e-08,0.16346953813972284,0.00046454111327590933,$3.00 ,2021/10/4,Vietnam,Internet software & services,"['Fabric Ventures', ' 500 Global', ' Standard Crypto']",3.0,2021-10-04
910,Better.com,0.023023023023023025,0.0006038613772632075,0.008093646875344541,0.3494205702448652,0.000836501480014453,$6.00 ,2020/11/10,United States,Fintech,"['Pine Brook', ' American Express Ventures', ' Kleiner Perkins Caufield & Byers']",6.0,2020-11-10
911,Workrise,0.015015015015015015,0.0,0.0027878654997422207,0.30752745873020787,0.0006304475489805192,$2.90 ,2019/9/30,United States,Internet software & services,"['Founders Fund', ' Quantum Energy Partners', ' Bedrock Capital']",2.9,2019-09-30
912,ZocDoc,0.04604604604604605,0.005685974620816349,0.009407306215752162,0.360687153790602,0.0016068619730325606,$1.80 ,2015/8/20,United States,Health,"['Founders Fund', ' Khosla Ventures', ' Goldman Sachs']",1.8,2015-08-20
913,Plaid Technologies,0.04804804804804805,0.0012007729486938892,0.02333699229302373,0.3560629595112354,0.0014907987567759238,$13.40 ,2018/12/11,United States,Fintech,"['New Enterprise Associates', ' Spar Capital', ' Index Ventures']",13.4,2018-12-11
914,Spendesk,0.058058058058058054,0.004469910800715039,0.02253436375153557,0.36247273375986244,0.001818644352231585,$1.50 ,2022/1/18,France,Fintech,"['Index Ventures', ' Eight Roads Ventures', ' General Atlantic']",1.5,2022-01-18
915,Black Sesame Technologies,0.002002002002002002,0.0,7.311249780116546e-05,0.24085359282727706,0.0003499670084793357,$2.00 ,2021/9/22,China,Artificial intelligence,"['Northern Light Venture Capital', ' Xiaomi', ' FutureX Capital']",2.0,2021-09-22
916,Fanatics,0.07207207207207207,0.003890589628384546,0.03467755647363251,0.37565970821567835,0.002023573017562304,$18.00 ,2012/6/6,United States,E-commerce & direct-to-consumer,"['SoftBank Group', ' Andreessen Horowitz', ' Temasek Holdings']",18.0,2012-06-06
917,Algolia,0.06306306306306306,0.004440492510927977,0.09785065808078107,0.36827362341765635,0.0017165829281665557,$2.25 ,2021/7/28,United States,Internet software & services,"['Accel', ' Alven Capital', ' Storm Ventures']",2.25,2021-07-28
918,Pilot.com,0.06806806806806806,0.006316962659619321,0.047764095651490125,0.3665973665973666,0.00204392417541567,$1.20 ,2021/3/26,United States,Fintech,"['Index Ventures', ' Sequoia Capital', ' Bezos Expeditions']",1.2,2021-03-26
919,BenevolentAI,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2015/6/2,United Kingdom,Artificial intelligence,['Woodford Investment Management'],1.0,2015-06-02
920,Swile,0.03303303303303303,0.0028197272473253774,0.01683256580958969,0.34156675759729194,0.0011674717343306818,$1.00 ,2021/10/11,France,Fintech,"['Index Ventures', ' IDInvest Partners', ' Daphni']",1.0,2021-10-11
921,Otto Bock HealthCare,0.001001001001001001,0.0,1.2925396278407303e-05,0.2059883412824589,0.00023769451773223744,$3.52 ,2017/6/24,Germany,Health,['EQT Partners'],3.52,2017-06-24
922,National Stock Exchange of India,0.03403403403403403,0.0024740392981532863,0.01372570856274041,0.3336430879927152,0.0011995572587006355,$6.50 ,2020/7/1,India,Fintech,"['TA Associates', ' SoftBank Group', ' GS Growth']",6.5,2020-07-01
923,Carsome,0.002002002002002002,0.0,1.2639595099119778e-05,0.20216225261405985,0.000657492138047883,$1.70 ,2021/7/12,Malaysia,E-commerce & direct-to-consumer,"['Gobi Partners', ' 500 Startups', ' Ondine Capital']",1.7,2021-07-12
924,PsiQuantum,0.017017017017017015,0.000993807813050567,0.0018525640735175247,0.2996333386958387,0.0008697005286406838,$3.15 ,2021/7/27,United States,Hardware,"['Playground Global', ' M12', ' BlackRock']",3.15,2021-07-27
925,Wrapbook,0.044044044044044044,0.0011001515298543294,0.023816924127877805,0.35309706901114174,0.0013195438640212498,$1.00 ,2021/11/10,United States,Fintech,"['Equal Ventures', ' Uncork Capital', ' Andreessen Horowitz']",1.0,2021-11-10
926,Betterfly,0.026026026026026026,0.0029549636089317845,0.007768173142805599,0.34507901217412784,0.0010672265657146178,$1.00 ,2022/2/1,Chile,Artificial intelligence,"['QED Investors', ' DST Global', ' Endeavor']",1.0,2022-02-01
927,Mercury,0.06006006006006006,0.0017957192226865117,0.02907136028109213,0.38027120605024284,0.0017388423385648196,$1.60 ,2021/7/3,United States,Fintech,"['Andreessen Horowitz', ' Coatue Management', ' Clocktower Technology Ventures']",1.6,2021-07-03
928,Celsius Network,0.002002002002002002,0.0,1.0817051583826893e-05,0.2007013242996298,0.0004342152668305947,$3.50 ,2021/10/12,United States,Fintech,"['WestCap Group', ' Caisse de depot et placement du Quebec']",3.5,2021-10-12
929,KeepTruckin,0.058058058058058054,0.0036584224230578207,0.03206217241646405,0.3665973665973666,0.0017890831098582528,$2.30 ,2019/4/23,United States,"Supply chain, logistics, & delivery","['Google Ventures', ' Index Ventures', ' Scale Venture Partners']",2.3,2019-04-23
930,ZenBusiness,0.012012012012012012,0.0008585158333045496,0.0030714970039636192,0.30030365936406206,0.0007208881196424457,$1.70 ,2021/11/9,United States,Fintech,"['Greycroft', ' Lerer Hippeau', ' Geekdom Fund']",1.7,2021-11-09
931,apna,0.025025025025025023,0.0,0.011655810931584428,0.31834561834561836,0.0008505076934799714,$1.10 ,2021/9/15,India,Internet software & services,"['Sequoia Capital India', ' Rocketship.vc', ' Lightspeed India Partners']",1.1,2021-09-15
932,KK Group,0.012012012012012012,0.0035907651138112062,0.0007147368170602672,0.26269224214429693,0.0009019526985338581,$3.00 ,2019/10/23,China,E-commerce & direct-to-consumer,"['Matrix Partners China', ' Bright Venture Capita', ' Shenzhen Capital Group']",3.0,2019-10-23
933,Clara,0.055055055055055056,0.0033558823421028718,0.020696732082939255,0.376186088002996,0.0016757464904354267,$1.00 ,2021/12/6,Mexico,Fintech,"['DST Global', ' General Catalyst', ' Monashees+']",1.0,2021-12-06
934,Amperity,0.04904904904904905,0.002402457511843861,0.046279666960845046,0.37115871632000663,0.0014521891871759867,$1.00 ,2021/7/13,United States,Artificial intelligence,"['Madrona Venture Group', ' Tiger Global Management', ' Madera Technology Partners']",1.0,2021-07-13
935,Biren Technology,0.023023023023023025,0.0005497848297884617,0.0023889732927646606,0.3068245388245388,0.0009698056190673316,$2.32 ,2020/8/18,China,Hardware,"['V FUND', ' IDG Capital', ' Green Pine Capital Partners']",2.32,2020-08-18
936,Sunbit,0.007007007007007007,8.934645546238806e-05,0.0007337586877971899,0.27782491011190563,0.000501253509660398,$1.10 ,2021/5/20,United States,Fintech,"['Zeev Ventures', ' Group11', ' Chicago Ventures']",1.1,2021-05-20
937,FirstCry,0.031031031031031032,0.0003599042349808391,0.011994229052278404,0.3280710445679896,0.0009858387397304413,$2.10 ,2020/2/7,India,E-commerce & direct-to-consumer,"['SoftBank Group', ' SAIF Partners India', ' Valiant Capital Partners']",2.1,2020-02-07
938,Zego,0.008008008008008008,0.0005676013401638018,0.0012470725657424777,0.28033916269210385,0.0006999162275126826,$1.10 ,2021/3/9,United Kingdom,Fintech,"['LocalGlobe', ' Balderton Capital', ' Target Global']",1.1,2021-03-09
939,SHEIN,0.0970970970970971,0.02192676083470029,0.05368634078000116,0.39116775833628675,0.002811202716803039,$15.00 ,2018/7/3,China,E-commerce & direct-to-consumer,"['Tiger Global Management', ' Sequoia Capital China', ' Shunwei Capital Partners']",15.0,2018-07-03
940,Benchling,0.023023023023023025,0.0003845280286910601,0.01093265554342441,0.33955076493019154,0.0008098936458913616,$6.10 ,2021/4/14,United States,Internet software & services,"['Thrive Capital', ' Benchmark', ' MenloVentures']",6.1,2021-04-14
941,J&T Express,0.05305305305305305,0.005253436329450619,0.00881757802756494,0.33158271486801744,0.0017851256458886668,$20.00 ,2021/4/7,Indonesia,"Supply chain, logistics, & delivery","['Hillhouse Capital Management', ' Boyu Capital', ' Sequoia Capital China']",20.0,2021-04-07
942,Articulate,0.03203203203203203,0.0013378870692667085,0.006602654642796035,0.32320000578427543,0.0012161559710116864,$3.75 ,2021/7/1,United States,Edtech,"['Blackstone', ' ICONIQ Growth', ' General Atlantic']",3.75,2021-07-01
943,Faire,0.06306306306306306,0.003328991012207135,0.04017825136992502,0.36844209259579797,0.0018054742478316752,$12.40 ,2019/10/30,United States,Artificial intelligence,"['Khosla Ventures', ' Forerunner Ventures', ' Sequoia Capital']",12.4,2019-10-30
944,ClickUp,0.005005005005005005,6.020879180579878e-05,0.00074019022782864,0.26634074550741216,0.0004087102717207925,$4.00 ,2020/12/15,United States,Internet software & services,"['Georgian Partners', ' Craft Ventures']",4.0,2020-12-15
945,Cognite,0.062062062062062065,0.0012849359225843109,0.09821182754638415,0.360687153790602,0.0016468672791796822,$1.60 ,2021/5/19,Norway,Data management & analytics,"['Technology Crossover Ventures', ' Accel', ' Aker']",1.6,2021-05-19
946,Savage X Fenty,0.005005005005005005,0.0,0.00010811929945087405,0.24230277208616557,0.0005351541791552501,$1.20 ,2021/3/16,United States,E-commerce & direct-to-consumer,"['Speedinvest', ' Valar Ventures', ' Uniqa Ventures']",1.2,2021-03-16
947,Ninja Van,0.002002002002002002,0.0,0.0007867631985962225,0.26381081376168175,0.0002875393006890837,$1.00 ,2021/9/27,Singapore,"Supply chain, logistics, & delivery","['B Capital Group', "" Monk's Hill Ventures"", ' Dynamic Parcel Distribution']",1.0,2021-09-27
948,Mensa Brands,0.06906906906906907,0.0018505189661308684,0.10069212613248477,0.364440911499735,0.001825114909888037,$1.00 ,2021/11/16,India,Other,"['Accel', ' Falcon Edge Capital', ' Norwest Venture Partners']",1.0,2021-11-16
949,Kopi Kenangan,0.029029029029029027,0.004749258344066303,0.01187295598961051,0.3239800540685496,0.0011980528608216711,$1.00 ,2021/12/27,Indonesia,Consumer & retail,"['Horizons Ventures', ' Sequoia Capital India', ' Alpha JWC Ventures']",1.0,2021-12-27
950,ShareChat,0.031031031031031032,0.00018384393582536118,0.00920833261105657,0.3347524581938547,0.0010421089850907806,$3.70 ,2021/4/8,India,Internet software & services,"['India Quotient', ' Elevation Capital', ' Lightspeed Venture Partners']",3.7,2021-04-08
951,Vice Media,0.008008008008008008,0.0,0.0056241178509701525,0.2775377031062765,0.00041347620153604054,$5.70 ,2011/4/2,United States,Internet software & services,"['Technology Crossover Ventures', ' A&E Television Networks']",5.7,2011-04-02
952,Rec Room,0.06806806806806806,0.0011493516077386895,0.04781757010021892,0.36626394470869233,0.0018669656092907207,$3.50 ,2021/3/23,United States,Internet software & services,"['First Round Capital', ' Sequoia Capital', ' Index Ventures']",3.5,2021-03-23
953,Culture Amp,0.03303303303303303,0.0006201328101507929,0.018306052129826427,0.3551209940098829,0.0010233718172628467,$1.50 ,2021/7/29,Australia,Internet software & services,"['Felicis Ventures', ' Index Ventures', ' Blackbird Ventures']",1.5,2021-07-29
954,Kuaikan Manhua,0.06406406406406406,0.0009948777445992643,0.01084642551018836,0.33657100476991825,0.001925328469645328,$1.25 ,2017/12/1,China,Internet software & services,"['Sequoia Capital China', ' CMC Capital Partners', ' Tencent Holdings']",1.25,2017-12-01
955,Mobile Premier League,0.025025025025025023,0.0,0.011655810931584428,0.31834561834561836,0.0008505076934799714,$2.45 ,2021/9/15,India,Internet software & services,"['Sequoia Capital India', ' RTP Global', ' Go-Ventures']",2.45,2021-09-15
956,SoundHound,0.028028028028028028,0.00047067340745626514,0.004219259925533547,0.31097081637622176,0.0010097661474442853,$2.10 ,2018/5/3,United States,Artificial intelligence,"['Tencent Holdings', ' Walden Venture Capital', ' Global Catalyst Partnera']",2.1,2018-05-03
957,Gem,0.07107107107107107,0.002669367917957609,0.10166168354545348,0.373222620210572,0.0018660948802007964,$1.20 ,2021/9/28,United States,Internet software & services,"['Accel', ' Greylock Partners', ' Meritech Capital Partners']",1.2,2021-09-28
958,Mamaearth,0.025025025025025023,0.0,0.011655810931584428,0.31834561834561836,0.0008505076934799714,$1.07 ,2021/12/28,India,E-commerce & direct-to-consumer,"['Fireside Ventures', ' Sequoia Capital India', ' Stellaris Venture Partners']",1.07,2021-12-28
959,Dream Games,0.029029029029029027,0.0,0.016771935804073063,0.3374170148363697,0.0009225986476576205,$2.75 ,2021/6/30,Turkey,Mobile & telecommunications,"['Makers Fund', ' Index Ventures', ' Inova Ventures Participacees']",2.75,2021-06-30
960,Convoy,0.035035035035035036,0.0013732014035065636,0.02411004101620012,0.35309706901114174,0.0011260642355850829,$2.75 ,2018/9/21,United States,"Supply chain, logistics, & delivery","['Greylock Partners', ' capitalG', ' Y Combinator']",2.75,2018-09-21
961,Zuoyebang,0.05905905905905906,0.004098311887475953,0.009705566890470666,0.33855166642051887,0.0019123484911073379,$3.00 ,2018/7/18,China,Edtech,"['Sequoia Capital China', ' Xiang He Capital', ' GGV Capital']",3.0,2018-07-18
962,Unite Us,0.10510510510510511,0.005788763826657556,0.07691296720745003,0.3946175474837895,0.002791542502328362,$1.70 ,2021/3/17,United States,Health,"['Insight Partners', ' Sequoia Capital', ' Index Ventures']",1.7,2021-03-17
963,Banma Network Technologies,0.002002002002002002,0.0,7.932844056973997e-05,0.23277873248971515,0.0003432705831834989,$1.00 ,2018/9/13,China,Auto & transportation,"['Yunfeng Capital', ' SDIC Innovation Investment Management', ' Shang Qi Capital']",1.0,2018-09-13
